RUNNO,TRNO,R#,O#,P#,CropCode,MODEL,EXNAME,TNAM,CultivarCode,WSTA,WYEAR,SoilProfileID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CropCodeST
1,1,1,0,1,MZ,MZCER048,TOUCAN08,W1F123C434               ,MZ990001,WEATHERS,2025,US02126386,        +048.96,        -101.12,        0,2025001,2025135,2025150,2025239,2025311,2025311,2025,-99,6343,1021,1021,5384,1813,0.171637371,595,84.9993439,0.161001459,1.82052100,-99.0000000,-99,-99,-99,-99,-99,0,0,457,914,235,679,408,13596,384,2,122,0,118,28,34,93,76,11,4.54422283,-99,-99,-99,-99,-99,-99,-99,-99,0,28279,28279,-99,-99,214478,214478,793.812500,7.67897940,17.2317677,9.53093910,26.9673309,-99.0000000,2.77370286,1.53414273,4.34078264,-99.0000000,51.9919167,53.7543526,8.36885262,8.65254211,176,22.9204502,10.3204536,16.3392029,13.6842108,434.000000,368.100006,665.518250,430.306915,235.211029,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN32,W1F123C434               ,MZ990002,WEATHERS,2021,US02126392,        +048.96,        -100.62,        0,2021001,2021135,2021150,2021206,2021278,2021278,2021,-99,9032,3987,3987,5090,4892,0.455472827,875,125.064484,0.441456079,2.04344845,-99.0000000,-99,-99,-99,-99,-99,0,0,395,921,241,680,347,15352,417,2,122,0,126,31,9,78,93,55,7.21620512,-99,-99,-99,-99,-99,-99,-99,-99,0,22486,22486,-99,-99,170356,170356,656.562500,3.66481757,25.9107323,13.4114962,37.4499969,-99.0000000,11.4371777,5.91992807,16.5306911,-99.0000000,74.0367279,71.6863556,32.6803284,31.6428566,143,26.2629356,12.6356649,19.5811214,14.4915371,434.000000,348.599976,673.487915,433.244690,241.187744,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN31,W1F123C434               ,MZ990002,WEATHERS,2021,US02126370,        +048.96,        -102.46,        0,2021001,2021135,2021150,2021203,2021268,2021268,2021,-99,8988,3520,3520,5518,4307,0.392049044,898,128.251068,0.391586065,2.27261758,-99.0000000,-99,-99,-99,-99,-99,0,0,250,918,247,671,206,10021,427,2,122,0,121,16,15,61,91,45,3.65382099,-99,-99,-99,-99,-99,-99,-99,-99,0,20105,20105,-99,-99,152429,152429,485.250000,5.34745264,44.5842705,13.6167116,36.3296165,-99.0000000,17.4603176,5.33264589,14.2275896,-99.0000000,73.6736755,74.2825470,28.8524590,29.0909100,133,27.4691734,13.4496269,20.3022575,14.7194414,434.000000,201.599991,660.085083,413.818512,247.406631,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN21,W1F123C434               ,MZ990001,WEATHERS,2024,US02126387,        +048.96,        -101.04,        0,2024001,2024135,2024151,2024235,2024310,2024310,2024,-99,8070,1721,1721,6412,2626,0.239115417,720,102.808174,0.213222504,2.51019692,-99.0000000,-99,-99,-99,-99,-99,0,0,447,925,240,685,391,14061,383,2,122,0,123,26,29,95,91,20,4.33946276,-99,-99,-99,-99,-99,-99,-99,-99,0,27386,27386,-99,-99,207404,207404,831.578125,7.04977942,26.8479481,11.4168367,33.5891342,-99.0000000,5.72521448,2.43459344,7.16274452,-99.0000000,66.1516037,65.6137924,14.1065578,13.9918699,175,23.6982841,10.4799976,17.2919941,13.7092495,434.000000,300.600098,706.894226,466.623383,240.271027,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN23,W1F123C434               ,MZ990003,WEATHERS,2023,US02126393,        +048.96,        -100.54,        0,2023001,2023135,2023145,2023198,2023251,2023251,2023,-99,10281,4691,4691,5618,6288,0.232816786,2015,287.862000,0.456316680,1.53310978,-99.0000000,-99,-99,-99,-99,-99,0,0,289,753,210,542,235,12211,450,2,122,0,131,13,11,70,103,75,8.23205566,-99,-99,-99,-99,-99,-99,-99,-99,0,25835,25835,-99,-99,195699,195699,605.140625,4.85574579,66.3710861,18.0159645,48.8495331,-99.0000000,30.2840557,8.22039413,22.2892532,-99.0000000,84.2695160,78.4800034,38.4508209,35.8091621,116,26.6224136,13.6801720,20.4680996,15.0750446,434.000000,154.899994,570.653931,361.745087,210.460175,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN15,W1F123C434               ,MZ990001,WEATHERS,2023,US02126377,        +048.96,        -101.88,        0,2023001,2023135,2023145,2023222,2023305,2023305,2023,-99,6163,1400,1400,4818,1983,0.273596764,512,73.0830765,0.227090687,1.94726288,-99.0000000,-99,-99,-99,-99,-99,0,0,412,869,237,632,342,13495,498,2,122,0,114,19,23,72,72,20,8.44577885,-99,-99,-99,-99,-99,-99,-99,-99,0,22204,22204,-99,-99,168133,168133,576.593750,2.32567859,25.4164352,9.14077282,26.0415592,-99.0000000,5.77319431,2.07627296,5.91518736,-99.0000000,50.5203896,54.0656776,11.4754095,12.2807016,170,23.8335285,11.0941181,16.9623489,13.8343306,434.000000,242.500061,674.285156,437.606110,236.678894,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN30,W1F123C434               ,MZ990001,WEATHERS,2022,US02126370,        +048.96,        -102.46,        0,2022001,2022135,2022150,2022231,2022302,2022302,2022,-99,6387,1414,1414,5022,2105,0.250345469,565,80.6799927,0.221372381,1.87255049,-99.0000000,-99,-99,-99,-99,-99,0,0,484,910,241,669,417,10830,418,2,122,0,118,14,15,57,80,21,3.21457553,-99,-99,-99,-99,-99,-99,-99,-99,0,20107,20107,-99,-99,152443,152443,439.765625,5.07444525,23.5239506,8.83749008,26.4923687,-99.0000000,5.20810270,1.95658267,5.86529779,-99.0000000,52.3504372,54.1250305,11.5901642,11.9830513,167,23.4586868,10.3988037,18.6532879,13.9091711,434.000000,271.500031,722.688599,481.609863,241.078979,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990003,WEATHERS,2023,US02126376,        +048.96,        -101.96,        0,2023001,2023135,2023145,2023196,2023247,2023247,2023,-99,10269,4797,4797,5504,6372,0.234634370,2044,292.039764,0.467070907,1.65800989,-99.0000000,-99,-99,-99,-99,-99,0,0,328,758,215,543,273,11139,502,2,122,0,127,11,11,60,99,74,7.15080166,-99,-99,-99,-99,-99,-99,-99,-99,0,22822,22822,-99,-99,172741,172741,495.000000,4.53587532,67.9199142,18.3346634,47.7362213,-99.0000000,31.7261944,8.56433678,22.2981510,-99.0000000,84.1761475,80.8621292,39.3196716,37.7716522,112,27.3187504,14.0026779,20.6651745,15.1513834,434.000000,151.199982,560.113403,346.382568,215.129944,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN00,W1F123C434               ,MZ990001,WEATHERS,2025,US02126127,        +048.96,        -122.71,        0,2025001,2025135,2025156,2025295,2025335,2025335,2025,-99,2926,0,0,2956,478,0.00000000,0,0.00000000,0.00000000,2.62630272,-99.0000000,-99,-99,-99,-99,-99,0,0,1289,865,191,674,1233,6736,558,2,122,0,147,101,164,427,80,0,25.9131660,-99,-99,-99,-99,-99,-99,-99,-99,0,59418,59418,-99,-99,514828,514828,5334.06250,39.7189522,3.90982461,4.70897007,15.3133326,-99.0000000,0.00000000,0.00000000,0.00000000,-99.0000000,23.9845314,19.9055290,0.00000000,0.00000000,200,16.1395035,8.93199921,14.7175026,13.0922976,434.000000,748.400024,621.391235,430.308899,191.082687,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN40,W1F123C434               ,MZ990002,WEATHERS,2022,US02126383,        +048.96,        -101.38,        0,2022001,2022135,2022151,2022214,2022297,2022297,2022,-99,9102,4240,4240,4896,5544,0.437544078,969,138.421829,0.465767264,1.66398096,-99.0000000,-99,-99,-99,-99,-99,0,0,512,876,223,654,447,13681,490,2,122,0,121,19,7,65,85,62,8.15071774,-99,-99,-99,-99,-99,-99,-99,-99,0,20130,20130,-99,-99,152550,152550,513.093750,5.34998989,35.3628159,12.9445705,40.9089737,-99.0000000,16.4724121,6.02973223,19.0558777,-99.0000000,74.6097565,75.2263718,34.7540970,35.0413208,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,703.182129,480.678528,222.503525,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN07,W1F123C434               ,MZ990003,WEATHERS,2025,US02126383,        +048.96,        -101.38,        0,2025001,2025135,2025150,2025196,2025253,2025253,2025,-99,6850,2039,2039,4836,2893,0.225584239,904,129.130554,0.297669351,1.41400766,-99.0000000,-99,-99,-99,-99,-99,0,0,344,795,150,646,295,11431,425,2,122,0,87,21,33,56,69,30,5.54364777,-99,-99,-99,-99,-99,-99,-99,-99,0,20131,20131,-99,-99,152409,152409,472.265625,3.66649294,26.7480507,12.6306715,45.7548943,-99.0000000,7.96173334,3.75960279,13.6192465,-99.0000000,56.1489830,78.7376556,16.7131157,23.4367809,118,25.2135582,12.2567768,19.7135582,15.0357151,434.000000,256.100006,542.344543,394.018127,149.714600,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN00,W1F123C434               ,MZ990003,WEATHERS,2025,US02126390,        +048.96,        -100.79,        0,2025001,2025135,2025150,2025196,2025253,2025253,2025,-99,7613,2552,2552,5087,3492,0.227418587,1122,160.291672,0.335164636,1.43310905,-99.0000000,-99,-99,-99,-99,-99,0,0,344,796,158,638,295,11773,448,2,122,0,97,27,36,81,79,38,5.43167496,-99,-99,-99,-99,-99,-99,-99,-99,0,29866,29866,-99,-99,226740,226740,756.546875,4.54287767,29.7281017,14.0199480,48.0637321,-99.0000000,9.96485710,4.69948530,16.1109581,-99.0000000,62.4046478,78.4883194,20.9180336,26.3092785,118,25.2135582,12.2567768,19.7135582,15.0357151,434.000000,256.100006,543.038208,386.157532,158.401505,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN37,W1F123C434               ,MZ990002,WEATHERS,2021,US02126372,        +048.96,        -102.29,        0,2021001,2021135,2021150,2021203,2021268,2021268,2021,-99,9133,3643,3643,5539,4451,0.392248362,929,132.662842,0.398847222,2.27123833,-99.0000000,-99,-99,-99,-99,-99,0,0,250,918,248,670,206,10620,429,2,122,0,122,17,15,65,93,47,3.67450643,-99,-99,-99,-99,-99,-99,-99,-99,0,20864,20864,-99,-99,158263,158263,527.750000,5.53963089,45.3013763,13.8313274,36.7863388,-99.0000000,18.0704365,5.51723051,14.6738424,-99.0000000,74.8586655,74.8586655,29.8606548,29.8606548,133,27.4691734,13.4496269,20.3022575,14.7194414,434.000000,201.599991,660.295044,413.187134,248.264893,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN24,W1F123C434               ,MZ990001,WEATHERS,2024,US02126368,        +048.96,        -102.62,        0,2024001,2024135,2024152,2024232,2024310,2024310,2024,-99,6558,1311,1311,5307,1838,0.254082471,516,73.6909561,0.199861079,2.31413841,-99.0000000,-99,-99,-99,-99,-99,0,0,381,941,233,709,332,10390,487,2,122,0,103,15,26,53,73,14,4.90818071,-99,-99,-99,-99,-99,-99,-99,-99,0,16345,16345,-99,-99,123965,123965,369.851562,5.61412859,25.6665592,9.17563152,28.2054253,-99.0000000,5.13111401,1.83434057,5.63866997,-99.0000000,53.7525215,63.6680336,10.7459021,12.7281551,175,24.1657066,10.5468559,17.4622841,13.7092495,434.000000,255.500076,714.698242,482.196564,232.501633,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN08,W1F123C434               ,MZ990003,WEATHERS,2023,US02126129,        +048.96,        -122.54,        0,2023001,2023135,2023147,2023206,2023286,2023286,2023,-99,15497,8516,8516,7009,12372,0.326787651,2606,372.289398,0.549531341,1.84083450,-99.0000000,-99,-99,-99,-99,-99,0,0,738,853,245,609,685,1811,122,2,122,0,179,89,15,222,151,127,15.5746593,-99,-99,-99,-99,-99,-99,-99,-99,0,23831,23831,-99,-99,212039,212039,2599.73438,23.5153904,71.0552673,24.5228443,63.3543167,-99.0000000,39.0463142,13.4758024,34.8144875,-99.0000000,127.025826,86.5762558,69.8032761,47.5754204,151,21.0874157,11.7715244,19.2635765,14.3018484,434.000000,218.099960,631.947510,388.129028,244.610809,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN08,W1F123C434               ,MZ990001,WEATHERS,2023,US02126386,        +048.96,        -101.12,        0,2023001,2023135,2023145,2023222,2023305,2023305,2023,-99,6899,1616,1616,5336,2390,0.277107567,583,83.3174896,0.234274030,1.90490329,-99.0000000,-99,-99,-99,-99,-99,0,0,393,865,245,619,316,13846,511,2,122,0,123,24,24,93,79,23,4.84015131,-99,-99,-99,-99,-99,-99,-99,-99,0,28278,28278,-99,-99,214274,214274,801.687500,10.5766296,29.7608280,10.2071524,28.1048851,-99.0000000,6.97152710,2.39104366,6.58361959,-99.0000000,56.5455742,56.0858536,13.2459021,13.1382113,170,23.8935184,11.2052927,16.9623489,13.8343306,434.000000,231.800003,675.855469,430.397858,245.457687,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990001,WEATHERS,2025,US02126391,        +048.96,        -100.71,        0,2025001,2025135,2025151,2025241,2025308,2025308,2025,-99,5625,909,909,4771,1750,0.171898872,529,75.5542145,0.161624029,1.65987325,-99.0000000,-99,-99,-99,-99,-99,0,0,424,897,217,680,382,13805,420,2,122,0,109,29,35,86,69,10,5.00931835,-99,-99,-99,-99,-99,-99,-99,-99,0,27214,27214,-99,-99,206295,206295,728.046875,6.60084772,16.5782967,8.53659439,25.8662968,-99.0000000,2.67904449,1.37950945,4.17998075,-99.0000000,46.1066971,51.6056595,7.45081949,8.33944988,173,22.6167564,10.1809254,16.5225410,13.7593136,434.000000,339.300079,658.929871,441.464935,217.465118,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990003,WEATHERS,2022,US02126366,        +048.96,        -102.79,        0,2022001,2022135,2022150,2022199,2022247,2022247,2022,-99,8256,3679,3679,4593,5600,0.203773275,1806,257.951019,0.445660681,0.996031046,-99.0000000,-99,-99,-99,-99,-99,0,0,394,799,145,654,332,8005,416,2,122,0,98,6,16,36,88,61,3.96695971,-99,-99,-99,-99,-99,-99,-99,-99,0,15800,15800,-99,-99,119509,119509,265.414062,2.96764231,41.0346069,13.7818365,56.8909149,-99.0000000,18.2852898,6.14127684,25.3509655,-99.0000000,67.6734619,84.2465515,30.1557369,37.5408173,112,26.4187469,12.8901796,21.9875011,15.1513834,434.000000,201.199982,599.061096,455.114716,145.122681,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN24,W1F123C434               ,MZ990002,WEATHERS,2025,US02126389,        +048.96,        -100.88,        0,2025001,2025135,2025150,2025213,2025286,2025286,2025,-99,8216,4116,4116,4141,4882,0.403753936,1019,145.625381,0.500916839,2.00868630,-99.0000000,-99,-99,-99,-99,-99,0,0,423,882,216,666,376,12543,386,2,122,0,124,26,18,87,90,57,5.44793987,-99,-99,-99,-99,-99,-99,-99,-99,0,28056,28056,-99,-99,212603,212603,764.000000,7.59950066,24.5561485,12.9962025,38.0012245,-99.0000000,12.3012543,6.51036882,19.0364819,-99.0000000,67.3482666,66.2620010,33.7377052,33.1935501,151,24.8165512,11.8430452,17.9158955,14.3018484,434.000000,334.600037,632.222229,416.097992,216.216415,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN03,W1F123C434               ,MZ990001,WEATHERS,2023,US02126128,        +048.96,        -122.62,        0,2023001,2023135,2023147,2023254,2023327,2023327,2023,-99,8998,894,894,8184,2797,0.838972032E-1,1066,152.215820,0.993483663E-1,3.04767895,-99.0000000,-99,-99,-99,-99,-99,0,0,986,871,279,591,932,1975,123,2,122,0,207,75,35,249,141,16,14.6903381,-99,-99,-99,-99,-99,-99,-99,-99,0,24407,24407,-99,-99,217949,217949,2837.00000,24.6983185,19.2882557,13.8427610,32.1996460,-99.0000000,1.91639888,1.37535775,3.19921970,-99.0000000,73.7538605,43.4684563,7.32786894,4.31884050,192,19.0640602,10.2890625,16.3223953,13.2862349,434.000000,466.499969,650.012695,370.572235,279.443146,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN16,W1F123C434               ,MZ990002,WEATHERS,2025,US02126377,        +048.96,        -101.88,        0,2025001,2025135,2025151,2025214,2025300,2025300,2025,-99,7783,3931,3931,3893,4586,0.432551652,909,129.831573,0.505087674,2.01826310,-99.0000000,-99,-99,-99,-99,-99,0,0,498,902,207,695,450,12797,497,2,122,0,119,25,14,71,87,56,5.92265511,-99,-99,-99,-99,-99,-99,-99,-99,0,22205,22205,-99,-99,168132,168132,587.421875,5.78880787,19.1229591,11.9414921,37.5582542,-99.0000000,9.65847492,6.03131533,18.9696293,-99.0000000,63.7954597,65.4037476,32.2213097,33.0336151,165,23.5981808,10.8393898,17.0369701,13.9589224,434.000000,407.000092,651.764954,444.539124,207.225983,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN08,W1F123C434               ,MZ990001,WEATHERS,2022,US02126386,        +048.96,        -101.12,        0,2022001,2022135,2022151,2022233,2022297,2022297,2022,-99,7000,1407,1407,5646,2142,0.197518989,712,101.731407,0.200952053,2.01629424,-99.0000000,-99,-99,-99,-99,-99,0,0,512,874,240,634,448,13808,510,2,122,0,129,23,17,86,91,21,5.83236408,-99,-99,-99,-99,-99,-99,-99,-99,0,28281,28281,-99,-99,214250,214250,758.828125,6.67033148,27.1932354,9.97803783,29.1203518,-99.0000000,5.46619940,2.00571728,5.85357475,-99.0000000,57.3732834,54.2600060,11.5327873,10.9069767,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,701.494690,461.128387,240.365936,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN23,W1F123C434               ,MZ990001,WEATHERS,2022,US02126376,        +048.96,        -101.96,        0,2022001,2022135,2022150,2022232,2022297,2022297,2022,-99,6638,1262,1262,5423,1948,0.206215814,612,87.4470978,0.190168694,1.85645819,-99.0000000,-99,-99,-99,-99,-99,0,0,508,884,229,655,435,13111,503,2,122,0,120,18,17,69,85,18,7.22692680,-99,-99,-99,-99,-99,-99,-99,-99,0,22812,22812,-99,-99,172640,172640,570.828125,5.72390318,25.9391670,9.40674019,28.9245663,-99.0000000,4.93161297,1.78843081,5.49920368,-99.0000000,54.4084740,55.3152847,10.3442621,10.5166664,162,23.7771626,10.7845659,18.6456757,14.0332766,434.000000,255.900040,705.646545,476.158722,229.487762,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990001,WEATHERS,2023,US02126391,        +048.96,        -100.71,        0,2023001,2023135,2023145,2023226,2023305,2023305,2023,-99,6347,1506,1506,4895,2095,0.250466824,601,85.9215698,0.237360075,1.90695894,-99.0000000,-99,-99,-99,-99,-99,0,0,372,852,239,612,295,14251,431,2,122,0,122,23,20,86,77,21,9.49101162,-99,-99,-99,-99,-99,-99,-99,-99,0,27212,27212,-99,-99,206118,206118,730.125000,6.93332863,26.7001381,9.42794991,26.5135193,-99.0000000,6.33571672,2.23717260,6.29143333,-99.0000000,52.0215034,52.0215034,12.3442621,12.3442621,170,23.2629356,10.8352938,16.9623489,13.8343306,434.000000,237.700027,673.171143,433.797791,239.373108,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN01,W1F123C434               ,MZ990002,WEATHERS,2023,US02126127,        +048.96,        -122.71,        0,2023001,2023135,2023147,2023226,2023327,2023327,2023,-99,17675,9184,9184,8544,13828,0.319329381,2876,410.879883,0.519639313,3.41597128,-99.0000000,-99,-99,-99,-99,-99,0,0,986,895,288,607,952,9778,555,2,122,0,254,190,78,516,206,159,23.5716076,-99,-99,-99,-99,-99,-99,-99,-99,0,59335,59335,-99,-99,514047,514047,6222.03125,35.5150757,37.8876953,26.5681381,61.3403778,-99.0000000,19.6870327,13.8052149,31.8734074,-99.0000000,144.873840,69.5850754,75.2786865,36.1574821,192,19.0640602,10.2890625,16.3223953,13.2862349,434.000000,466.499969,665.255859,377.119812,288.139893,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN19,W1F123C434               ,MZ990001,WEATHERS,2023,US02126380,        +048.96,        -101.62,        0,2023001,2023135,2023145,2023222,2023305,2023305,2023,-99,6223,1376,1376,4899,2020,0.273973346,502,71.7543411,0.221145675,1.83041501,-99.0000000,-99,-99,-99,-99,-99,0,0,393,863,233,630,317,13509,496,2,122,0,114,20,21,72,72,19,8.27453613,-99,-99,-99,-99,-99,-99,-99,-99,0,21649,21649,-99,-99,164161,164161,578.828125,6.15535450,26.8449535,9.22866344,26.7321339,-99.0000000,5.93615198,2.04070950,5.91120434,-99.0000000,51.0054092,54.5847397,11.2786884,12.0701752,170,23.8935184,11.2052927,16.9623489,13.8343306,434.000000,231.800003,674.275330,441.496857,232.778275,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN25,W1F123C434               ,MZ990002,WEATHERS,2021,US02126368,        +048.96,        -102.62,        0,2021001,2021135,2021150,2021203,2021268,2021268,2021,-99,7996,2874,2874,5169,3577,0.391143590,735,104.972786,0.359439403,2.16684675,-99.0000000,-99,-99,-99,-99,-99,0,0,250,920,237,683,205,9573,417,2,122,0,108,13,17,50,80,36,4.07892227,-99,-99,-99,-99,-99,-99,-99,-99,0,16348,16348,-99,-99,123941,123941,359.703125,6.28413296,39.6638451,12.0802240,33.7435341,-99.0000000,14.2559528,4.34186649,12.1280794,-99.0000000,65.5428696,74.0391693,23.5573769,26.6111107,133,27.4691734,13.4496269,20.3022575,14.7194414,434.000000,201.599991,661.927307,425.988251,236.970749,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN12,W1F123C434               ,MZ990001,WEATHERS,2024,US02126131,        +048.96,        -122.38,        0,2024001,2024135,2024160,2024281,2024316,2024316,2024,-99,5084,0,0,5131,396,0.00000000,0,0.00000000,0.00000000,3.43094873,-99.0000000,-99,-99,-99,-99,-99,0,0,1366,843,207,636,1323,6042,561,2,122,0,193,87,110,375,125,0,21.5114937,-99,-99,-99,-99,-99,-99,-99,-99,0,52155,52155,-99,-99,441920,441920,4406.68750,26.3473721,7.14503431,8.64603329,24.5761986,-99.0000000,0.00000000,0.00000000,0.00000000,-99.0000000,41.6754494,26.3440666,0.00000000,0.00000000,181,17.8220959,10.0552483,15.5480700,13.5591040,434.000000,711.599792,588.062134,381.184601,206.883286,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN36,W1F123C434               ,MZ990001,WEATHERS,2025,US02126372,        +048.96,        -102.29,        0,2025001,2025135,2025151,2025239,2025310,2025310,2025,-99,5986,1015,1015,5029,1874,0.168346658,603,86.1729050,0.169645309,2.01142097,-99.0000000,-99,-99,-99,-99,-99,0,0,508,911,232,679,463,11008,500,2,122,0,113,18,24,62,70,10,4.03633308,-99,-99,-99,-99,-99,-99,-99,-99,0,20869,20869,-99,-99,158619,158619,459.375000,5.90052128,14.3927088,8.94317722,25.7832623,-99.0000000,2.44049072,1.51644421,4.37192249,-99.0000000,49.0649757,52.9728088,8.31967258,8.98230076,175,22.6885719,10.1102858,16.7217083,13.7092495,434.000000,415.899963,669.328918,437.165863,232.163300,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN18,W1F123C434               ,MZ990002,WEATHERS,2024,US02126388,        +048.96,        -100.96,        0,2024001,2024135,2024151,2024214,2024286,2024286,2024,-99,11867,5020,5020,6890,6694,0.408735901,1228,175.461487,0.423050702,2.22903323,-99.0000000,-99,-99,-99,-99,-99,0,0,435,887,237,649,378,12741,514,2,122,0,145,25,11,103,122,73,11.0610180,-99,-99,-99,-99,-99,-99,-99,-99,0,29875,29875,-99,-99,227306,227306,957.312500,6.55679226,41.2754898,17.7875938,50.0146828,-99.0000000,17.4608631,7.52472639,21.1578255,-99.0000000,97.2680893,81.8393555,41.1475410,34.6206894,151,25.2662239,11.9006624,18.6940327,14.3018484,434.000000,287.500092,667.133911,430.622284,237.264465,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN06,W1F123C434               ,MZ990002,WEATHERS,2022,US02126390,        +048.96,        -100.79,        0,2022001,2022135,2022151,2022214,2022297,2022297,2022,-99,10694,5841,5841,4886,7419,0.436974108,1337,190.971954,0.546244860,1.70021224,-99.0000000,-99,-99,-99,-99,-99,0,0,512,876,233,643,447,14089,516,2,122,0,140,24,8,94,105,83,8.33004951,-99,-99,-99,-99,-99,-99,-99,-99,0,29860,29860,-99,-99,226823,226823,840.718750,6.77056122,41.5458221,15.2121849,45.8829689,-99.0000000,22.6923027,8.30888653,25.0612507,-99.0000000,87.6548920,76.3849716,47.8770485,41.7214279,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,702.982300,469.913391,233.068970,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN36,W1F123C434               ,MZ990003,WEATHERS,2023,US02126392,        +048.96,        -100.62,        0,2023001,2023135,2023145,2023198,2023251,2023251,2023,-99,9916,4519,4519,5426,6034,0.233182520,1938,276.822998,0.455668300,1.49928820,-99.0000000,-99,-99,-99,-99,-99,0,0,289,756,208,547,235,12745,442,2,122,0,127,13,10,64,99,72,7.73919964,-99,-99,-99,-99,-99,-99,-99,-99,0,22497,22497,-99,-99,170397,170397,533.937500,3.76477695,64.0170975,17.3048935,47.6117668,-99.0000000,29.1736622,7.88612938,21.6974773,-99.0000000,81.2807236,78.0806961,37.0409851,35.5826759,116,26.6224136,13.6801720,20.4680996,15.0750446,434.000000,154.899994,573.031433,366.299957,208.273056,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN38,W1F123C434               ,MZ990001,WEATHERS,2022,US02126378,        +048.96,        -101.79,        0,2022001,2022135,2022150,2022232,2022297,2022297,2022,-99,6567,1237,1237,5378,1909,0.206332698,599,85.6326599,0.188327178,1.85399961,-99.0000000,-99,-99,-99,-99,-99,0,0,508,884,229,656,435,12945,494,2,122,0,119,17,16,65,85,18,7.75537539,-99,-99,-99,-99,-99,-99,-99,-99,0,20975,20975,-99,-99,159018,159018,535.093750,5.38338566,25.6638699,9.30994034,28.7406693,-99.0000000,4.83391857,1.75357413,5.41344929,-99.0000000,53.8310280,55.1881104,10.1393442,10.3949575,162,23.7771626,10.7845659,18.6456757,14.0332766,434.000000,255.900040,705.416443,476.911469,228.504959,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN18,W1F123C434               ,MZ990002,WEATHERS,2025,US02126388,        +048.96,        -100.96,        0,2025001,2025135,2025150,2025213,2025286,2025286,2025,-99,8422,4266,4266,4197,5047,0.404975861,1053,150.483994,0.506503940,2.01204610,-99.0000000,-99,-99,-99,-99,-99,0,0,423,882,220,662,376,13097,385,2,122,0,128,31,20,99,93,60,5.63442945,-99,-99,-99,-99,-99,-99,-99,-99,0,29882,29882,-99,-99,227487,227487,900.109375,6.75670433,25.1714764,13.3190651,38.2730637,-99.0000000,12.7495499,6.74621058,19.3856068,-99.0000000,69.0358734,65.7998199,34.9672127,33.3281250,151,24.8165512,11.8430452,17.9158955,14.3018484,434.000000,334.600037,632.354980,412.393585,220.060165,1,
